date,era,composite_gross,composite_net,spy,f_new,composite_cum,composite_net_cum,spy_cum
2014-02-27,nominate,-0.02681963360329609,-0.027194930794447902,0.0026912107,0.2571428571428571,2.2281001837264385,2.1970455974254186,1.2321919
2014-04-25,nominate,0.029135590039118364,0.028863640140844637,0.047206637,0.1761904761904762,2.293017197245576,2.260460330922533,1.2903596
2014-06-23,nominate,0.012429569585209466,0.012176493827282808,0.014626915,0.16666666666666666,2.321518414058822,2.287984812188829,1.3092335
2014-08-19,nominate,-0.03971430118066277,-0.03996215689363225,-0.059004657,0.17209302325581396,2.2293209325664356,2.196552004153891,1.2319827
2014-10-15,nominate,0.1285279502372727,0.12832325908107878,0.11542667,0.12093023255813953,2.5158509824502446,2.4784207160679936,1.3741864
2014-12-11,nominate,0.03685591911609065,0.03659553218964762,0.020578356,0.16744186046511628,2.608574982767568,2.5691198411623493,1.402465
2015-02-10,nominate,0.03706029741815464,0.03685049481475433,0.011083651,0.13488372093023257,2.705249547466492,2.663793178547585,1.4180094
2015-04-09,nominate,-0.01683615656853421,-0.01726134013320102,0.0027247004,0.28837209302325584,2.6597035425283897,2.6178125384481743,1.421873
2015-06-05,nominate,-0.008682193525319959,-0.008924229950360574,0.0007154832,0.16279069767441862,2.6366114816521793,2.5944505773881255,1.4228903
2015-08-03,nominate,-0.0881877355359757,-0.08839128020398623,-0.102908924,0.14883720930232558,2.4040946855971197,2.365123769426818,1.2764622
2015-09-29,nominate,0.04579525378163485,0.04550344466092171,0.099700645,0.18604651162790697,2.5141908118391196,2.472745047985162,1.4037263
2015-11-24,nominate,-0.10727436156734382,-0.10755459190604266,-0.104343675,0.20930232558139536,2.244482597640596,2.20678996346143,1.2572564
2016-01-25,nominate,0.10476768477379528,0.10453647852414782,0.0856597,0.13953488372093023,2.4796318429104756,2.4374800150841205,1.3649527
2016-03-22,nominate,-0.022380983996035275,-0.02273559075689402,0.00391947,0.24186046511627907,2.4241352423182367,2.38206246698306,1.3703026
2016-05-18,nominate,0.08039685946920905,0.08014060967635683,0.057679135,0.15813953488372093,2.6190281027292532,2.5729624053742493,1.4493405
2016-07-15,nominate,0.005256251728783967,0.005065129625626774,0.0017131782,0.1267605633802817,2.6327943737219575,2.585994793479334,1.4518234
2016-09-12,nominate,-0.018045990794288924,-0.018293742323288065,-0.00786633,0.16822429906542055,2.5852829906905153,2.5386872710780586,1.4404029
2016-11-07,nominate,0.07965704825136455,0.07941800779873054,0.06445997,0.14761904761904762,2.791219002623382,2.740304756571074,1.5332512
2017-01-05,nominate,0.024535672981730983,0.024256941893428197,0.04935332,0.1813953488372093,2.8597034392921423,2.8067761698215032,1.6089222
2017-03-06,nominate,0.045968369336739645,0.0455379081610221,0.005940359,0.2744186046511628,2.9911593431830683,2.9345908852713802,1.6184797
2017-05-02,nominate,0.01844720481866724,0.018212752102696017,0.019767983,0.15348837209302327,3.0463378722320367,2.9880378615876593,1.6504738
2017-06-28,nominate,-0.02276485580883747,-0.0230443505386273,0.0013543537,0.19069767441860466,2.9769884298256737,2.919180469682543,1.6527091
2017-08-24,nominate,0.07160981528747046,0.07137059886914598,0.04985705,0.14883720930232558,3.1901700213984268,3.1275241280109007,1.7351083
2017-10-20,nominate,0.0665418004982734,0.06634091270784359,0.041634306,0.12558139534883722,3.4024496785178933,3.3350069331789465,1.8073483
2017-12-18,nominate,0.025408992718984003,0.02517293735726578,0.016947212,0.15348837209302327,3.488902497626064,3.418958853793907,1.8379779
2018-02-15,nominate,0.01431633270575583,0.01403330717460971,-0.018324107,0.18604651162790697,3.538850786560021,3.4669381536065487,1.8042985
2018-04-16,nominate,0.11015156842988372,0.10964824172874321,0.035606977,0.3023255813953488,3.9286607511389353,3.8470818263318023,1.8685441
2018-06-12,nominate,0.01347301563450265,0.013183156670324214,0.022457784,0.19069767441860466,3.9815916588616873,3.8977985087718916,1.9105076
2018-08-08,nominate,-0.007138759247706572,-0.007367321919758307,0.013693846,0.15348837209302327,3.953168034586397,3.8690821723794153,1.9366697
