act_symbol,entry_date,expiration_date,strike,bid,ask,entry_premium,entry_iv,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,days_to_expiration,underlying_close_entry,cumulative_return,daily_return,momentum_5,momentum_20,momentum_60,momentum_120,volatility_20,volatility_60,volume_20,relative_strength_20,pct_from_high_252,pct_from_low_252,garch_vol_forecast_1m,realized_vol_21d_asof,hv_current,iv_current,moneyness_strike_over_spot,log_volume_20,pred_pct_return,decile,kelly_frac,rank,dollar_alloc
NTAP,2026-08-25,2026-09-18,140.0,46.3,50.2,48.25,0.5904,0.9853,0.0018,-0.0962,0.0245,0.089,24,186.6150054931641,6.86084559774832,-0.0013111158963248215,-0.08839333997968812,0.06924314901961015,0.07071554697232241,0.8745856330726547,0.023586729784121043,0.02690374571061514,2433137.4,0.036146450566373556,-0.09882652190908746,0.9829455348302006,0.38447616687963987,0.4249910730345108,0.4111,0.6135,0.7502076246764001,14.704692504652524,1.465881820024586,9,0.021564655156774883,1,215.64655156774884
MNST,2026-08-25,2026-09-18,45.0,4.0,4.2,4.1,0.3093,0.849,0.0574,-0.0062,0.0282,0.0247,24,48.7400016784668,29.047921662976538,-0.0036794050943521617,0.028704106789621653,-0.4887233741498863,-0.4460733849098567,-0.3829598304012305,0.3612044296689511,0.248776264706421,8888350.95,-0.5218200726031229,-0.5123073795496198,0.07073816318808795,6.262123747373595,6.759226424655775,0.2916,0.2686,0.9232662792435004,16.000252207852444,0.8356340278950134,9,0.021564655156774883,2,215.64655156774884
MPWR,2026-08-25,2026-09-18,910.0,389.1,404.7,396.9,0.6459,0.9856,0.0001,-0.0806,0.1018,0.5863,24,1301.300048828125,88.22373212394068,0.012661197917804623,-0.02391275266538362,0.015046714858354848,-0.16914074020497583,0.1840549086477521,0.03509157087450265,0.04300540886448695,789672.0,-0.018049983594881747,-0.2299498561751986,0.5799186672201686,0.5227437967012394,0.5384641193163767,0.5167,0.5494,0.6993006730611383,13.579374214702364,0.7940722816050316,9,0.021564655156774883,3,215.64655156774884
PWR,2026-08-25,2026-09-18,450.0,150.0,159.5,154.75,0.5195,0.9868,0.0003,-0.0432,0.0452,0.2905,24,602.7949829101562,45.45965101849682,-0.022674285356906965,-0.1341019007827825,0.024534295189990507,-0.15305663741584763,0.06054924123243799,0.047500068043668416,0.03550934350476664,1247956.7,-0.008562403263246088,-0.23234299015994253,0.6182415648594799,0.5730769843772962,0.711940119760262,0.6232,0.4424,0.7465224707536599,14.037018933106319,0.7479239723474636,9,0.021564655156774883,4,215.64655156774884
SWKS,2026-08-25,2026-09-18,55.0,10.19,12.6,11.395,0.4692,0.944,0.0137,-0.0187,0.0186,0.0335,24,65.72000122070312,12.810916131502948,-0.01705054411070317,-0.025359618518960625,0.016079173015157266,-0.1558124276322269,0.16773281176542665,0.030326129649450275,0.032553418521403664,5495711.8,-0.01701752543807933,-0.212179301567419,0.2518095470610119,0.5171717453115047,0.5357054671417606,0.4659,0.4726,0.8368837336946654,15.519478855332602,0.6250316581617512,9,0.021564655156774883,5,215.64655156774884
STLD,2026-08-25,2026-09-18,160.0,70.09,73.5,71.795,0.5253,0.9965,0.0002,-0.0108,0.0043,0.1045,24,231.47000122070312,25.75465883820771,0.00959565973413512,-0.07341578206288113,-0.10883957063432015,-0.11024406438077117,0.19369809112088188,0.028024979301434026,0.026330840405134295,1229230.25,-0.14193626908755674,-0.18139060253759115,0.7940628860303792,0.35329258962447274,0.28372805872113777,0.4121,0.4053,0.6912342815751853,14.021899531954682,0.5557913781507127,9,0.021564655156774883,6,215.64655156774884
NXPI,2026-08-25,2026-09-18,180.0,43.2,46.4,44.8,0.5044,0.9581,0.0028,-0.0348,0.0477,0.1121,24,223.72000122070312,17.20923086313101,0.005754355175544568,-0.02117604300660625,-0.13661621859970574,-0.30381205236810604,0.03396961810501864,0.029678945694949367,0.03177303062489428,4041729.95,-0.16971291705294234,-0.3275017519145842,0.21461533338038796,0.5046614600990178,0.48957857060562143,0.4249,0.4116,0.8045771456188546,15.212183611147864,0.4950890235126133,9,0.021564655156774883,7,215.64655156774884
IT,2026-08-25,2026-09-18,135.0,59.3,63.6,61.45,0.5381,0.9976,0.0002,-0.02,0.004,0.0882,24,196.83999633789065,15.176560700486641,-0.0292928418836379,0.08112258153189633,0.2630903552583783,0.21356350210476305,0.17938887679034798,0.06014946872260351,0.04723860231806539,1616909.7,0.22999365680514172,-0.2546480401853495,0.5655769592169949,0.7823267895667501,0.9790310368622888,0.7988,0.491,0.6858362249116402,14.296027911307593,0.4707498527520255,9,0.021564655156774883,8,215.64655156774884
