ticker,close,market_cap,eligible_today,sector,volatility_60,q75_score,composite_score,blend_score,vol_quintile,rank_in_quintile,n_in_quintile,quintile_cutoff_rank,is_pick,weight,status
BWXT,160.41,1.4697082e+10,True,Industrials,0.02607167241541226,0.28237125,-0.10461822874307117,-0.08323317307692307,2.0,258.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BX,133.97,1.0056125e+11,True,Financial Services,0.022257525009056055,0.15443857,-0.1602011948331736,-0.3401442307692307,2.0,331.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BXDC,20.29,2.0421866e+09,True,Real Estate,0.02116403846277569,0.2822219,0.0746249140595495,0.20222355769230765,2.0,49.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BXMT,13.87,2.3376996e+09,True,Real Estate,0.018379043249358865,0.16418277,-0.039815962653216276,-0.19891826923076922,1.0,282.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BXP,65.74,1.0496151e+10,True,Real Estate,0.01784403270198648,0.20092104,-0.11091941112972871,-0.2403846153846154,1.0,297.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BXSL,24.49,5.7054367e+09,True,Financial Services,0.012974769962731687,0.047388274,-0.1542039009017467,-0.4462139423076923,0.0,330.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BYD,76.52,5.5595924e+09,True,Consumer Cyclical,0.014406125914419508,0.12204395,0.04562229960427671,-0.09645432692307693,0.0,120.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
BYND,11.21,1.9274435e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
BZH,33.25,8.870975e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
C,136.74,2.293727e+11,True,Financial Services,0.0172530583177588,0.14837913,0.021869173803456623,-0.11598557692307693,1.0,244.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CABO,23.03,1.306705e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CACC,593.78,6.1637806e+09,True,Financial Services,0.018163774388112522,0.14729762,0.13216772470260302,0.052283653846153855,1.0,116.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CACI,625.31,1.3819062e+10,True,Technology,0.03755326886572063,0.27006117,0.0340029613442128,0.10757211538461536,4.0,112.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CAG,15.26,7.3029115e+09,True,Consumer Defensive,0.02253751807779089,0.23506738,0.07814054873416149,0.1237980769230769,2.0,107.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CAH,240.49,5.5932137e+10,True,Healthcare,0.014472293571815877,0.19619612,0.20659625572422127,0.16165865384615383,0.0,2.0,331.0,33.0,True,0.009427059488156725,PICK
CAI,24.82,7.0140124e+09,True,Healthcare,0.04574114618438796,0.33729267,-0.06890218112381,0.03906250000000003,4.0,152.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CAKE,107.21,5.334838e+09,True,Consumer Cyclical,0.02772393179393054,0.29088864,0.10639769473875613,0.2563100961538462,3.0,51.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CALM,74.83,3.510805e+09,True,Consumer Defensive,0.022314945783435673,0.2312507,0.016349718725065347,0.0012019230769231004,2.0,206.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CALX,35.34,2.2251474e+09,True,Technology,0.022142675382866718,0.2783883,0.05106531785820471,0.15865384615384615,2.0,82.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CALY,15.57,2.779409e+09,True,Consumer Cyclical,0.02263902590818339,0.24214701,0.20629675591531227,0.24699519230769235,2.0,29.0,331.0,33.0,True,0.006026371142685088,PICK
CAPR,9.06,5.2673923e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CAR,133.84,4.727999e+09,True,Industrials,0.03433245022369474,0.3424257,-0.11098735895045723,0.0039062499999999722,3.0,223.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CARG,32.77,2.9189379e+09,True,Consumer Cyclical,0.026343799071867482,0.30889866,0.15017450796772389,0.3269230769230769,2.0,10.0,331.0,33.0,True,0.005178872343331496,PICK
CARR,59.11,4.8725852e+10,True,Basic Materials,0.02161781742108678,0.20121911,0.07442367999324667,0.05168269230769229,2.0,157.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CARS,11.25,6.02243e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CART,48.0,1.1112004e+10,True,Consumer Cyclical,0.027741440601253768,0.3336348,0.20008562959778378,0.3948317307692308,3.0,4.0,331.0,33.0,True,0.0049179555738504245,PICK
CASH,81.06,1.6838888e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CASY,733.49,2.7142734e+10,True,Consumer Cyclical,0.021089085719563132,0.24691433,0.17287148376395367,0.2427884615384615,2.0,37.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CAT,822.48,3.780734e+11,True,Industrials,0.02717224295661936,0.24229836,0.05126648371142665,0.09254807692307693,3.0,151.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CATY,61.86,4.1269169e+09,True,Financial Services,0.011293435602725202,0.08534984,-0.0006743864884858403,-0.23227163461538464,0.0,211.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CAVA,60.14,7.024725e+09,True,Consumer Cyclical,0.03739141511205925,0.31220695,-0.09644582388866305,-0.034555288461538464,4.0,229.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CB,336.64,1.29875665e+11,True,Financial Services,0.01513049846960178,0.16097271,0.1257356610093297,0.06280048076923078,0.0,21.0,331.0,33.0,True,0.009016964821461509,PICK
CBC,32.53,7.791102e+09,True,Financial Services,0.013692396896158815,0.12378517,-0.09544246477304022,-0.32091346153846156,0.0,273.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBOE,293.33,3.0632751e+10,True,Financial Services,0.027317862923693887,0.22649474,0.008578393056407748,-0.024939903846153855,3.0,250.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBRE,142.26,4.1194983e+10,True,Real Estate,0.02204112304967164,0.22905825,0.032069777525148974,0.02944711538461539,2.0,186.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBRL,52.76,1.179263e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CBRS,199.77,4.745817e+10,True,Technology,0.079852000868884,0.30805957,-0.10464564885902265,-0.04807692307692307,4.0,237.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBSH,58.27,8.357793e+09,True,Financial Services,0.009385385625929945,0.06407827,-0.11498448657437328,-0.4128605769230769,0.0,324.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBT,80.32,4.1470024e+09,True,Basic Materials,0.023070956601008035,0.23352988,0.0006835011915724122,-0.022836538461538464,2.0,223.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBU,63.15,3.3226944e+09,True,Financial Services,0.014644898209579447,0.14146934,-0.10024388850241214,-0.3082932692307693,0.0,261.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CBZ,54.65,2.965521e+09,True,Industrials,0.03543796293963565,0.050783515,-0.0038573292501464427,-0.2674278846153846,3.0,330.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CC,15.45,2.3252096e+09,True,Basic Materials,0.039419815271487656,0.290849,-0.06080840814265661,-0.022235576923076927,4.0,221.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CCC,7.08,4.1700826e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CCCC,3.55,4.3673923e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CCI,75.97,3.232185e+10,True,Real Estate,0.021204744405051663,0.11891188,0.06826880332710246,-0.06310096153846156,2.0,248.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CCK,113.23,1.2314953e+10,True,Consumer Cyclical,0.015247046488975652,0.15790723,0.20218156741489576,0.10907451923076922,0.0,9.0,331.0,33.0,True,0.008948039381281006,PICK
CCL,23.2,3.1775859e+10,True,Industrials,0.02374380720105099,0.23500068,0.05319932085826439,0.08173076923076922,2.0,137.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CCO,2.38,1.2116434e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CCOI,9.64,4.9371968e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CCS,62.07,1.7648301e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CD,3.51,3.8611334e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CDE,20.66,2.1237137e+10,True,Basic Materials,0.04505784883204637,0.34031406,-0.14561805418617968,-0.026141826923076927,4.0,224.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CDLX,3.74,2.2023798e+07,False,,,,,,,,,,,,INELIGIBLE_TODAY
CDNA,50.31,2.6027487e+09,True,Healthcare,0.059158691124913294,0.3960043,0.1181772849532526,0.4119591346153846,4.0,5.0,331.0,33.0,True,0.002306189840196137,PICK
CDNL,38.22,1.8144204e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CDNS,284.11,7.824191e+10,True,Technology,0.024248945456981086,0.22116542,-0.004279943566161015,-0.05859375,2.0,243.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CDP,35.45,4.0204006e+09,True,Real Estate,0.011332638669762148,0.0853043,0.0012673440500930013,-0.22986778846153846,0.0,210.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CDW,144.48,1.8062518e+10,True,Technology,0.030891988910720692,0.30589232,-0.05360176930042374,0.007812500000000028,3.0,217.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CDXS,1.43,1.5659325e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CE,44.53,4.88712e+09,True,Basic Materials,0.025700671505809708,0.3124694,-0.03417056396850888,0.04927884615384617,2.0,160.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CECO,79.13,4.6346307e+09,True,Industrials,0.03733630101777491,0.30480367,-0.12058038096522303,-0.06850961538461539,4.0,257.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CEG,299.05,1.0595562e+11,True,Utilities,0.022490443564947327,0.21218993,-0.2352176019737426,-0.28455528846153844,2.0,329.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CELC,93.02,4.551646e+09,True,Healthcare,0.04020057809110313,0.384776,-0.30392602327924106,-0.019230769230769218,4.0,216.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CELH,29.56,7.479716e+09,True,Consumer Defensive,0.04590807105706295,0.2678147,-0.13222187925819837,-0.1301081730769231,4.0,291.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CENT,40.84,2.5562816e+09,True,Consumer Defensive,0.016796246003241633,0.22171298,0.06013160392514208,0.06610576923076925,1.0,102.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CENX,47.95,4.7467284e+09,True,Basic Materials,0.03599864909351038,0.344701,-0.13638583557909845,-0.012319711538461536,3.0,240.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CERT,7.74,1.1806501e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CF,134.33,2.032925e+10,True,Basic Materials,0.023578041348938997,0.24033415,0.12063263040309868,0.18719951923076927,2.0,63.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CFFN,8.8,1.1061449e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CFG,69.99,2.9478162e+10,True,Financial Services,0.015137040417990837,0.15249473,0.02180460103179154,-0.11237980769230771,0.0,131.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CFR,163.61,1.0168162e+10,True,Financial Services,0.011187505817994815,0.0766518,0.0658983047455934,-0.12079326923076922,0.0,140.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CG,45.95,1.6373492e+10,True,Financial Services,0.02361389417865709,0.22136612,-0.1955451654684817,-0.25510817307692313,2.0,321.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CGC,0.966,4.086544e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CGEM,21.69,1.3958533e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CGNX,62.23,1.046857e+10,True,Technology,0.03251990472598278,0.36044025,0.09139801366825374,0.3479567307692308,3.0,11.0,331.0,33.0,True,0.004195312796306274,PICK
CGON,73.4,6.5062036e+09,True,Healthcare,0.030032114750974517,0.3813776,-0.21412690351453875,-0.006911057692307682,3.0,234.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHCO,144.64,2.031492e+09,True,Financial Services,0.011002091371587029,0.062060755,0.010200432786594573,-0.24068509615384617,0.0,218.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHD,96.54,2.2899665e+10,True,Consumer Defensive,0.014712555778955933,0.12973736,0.11625668736509681,0.016225961538461564,0.0,41.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHDN,85.83,5.982372e+09,True,Consumer Cyclical,0.023217133891033987,0.2350488,0.01416365945330582,0.0009014423076923184,2.0,207.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHE,519.01,6.7834404e+09,True,Healthcare,0.014385922934494262,0.16296212,0.27910287766828046,0.12800480769230768,0.0,7.0,331.0,33.0,True,0.009483657951791517,PICK
CHEF,108.86,4.4410614e+09,True,Consumer Defensive,0.022870404737202216,0.2725636,0.09765035894920227,0.2235576923076923,2.0,42.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHGG,0.796,8.837787e+07,False,,,,,,,,,,,,INELIGIBLE_TODAY
CHH,100.01,4.5013125e+09,True,Consumer Cyclical,0.021569542688528783,0.2155267,-0.11434277009431934,-0.2178485576923077,2.0,310.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHPT,9.37,2.5158754e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CHRD,147.61,8.073953e+09,True,Energy,0.025630451302901182,0.23187011,0.10872925632256401,0.1571514423076923,2.0,83.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHRN,21.06,3.0671247e+09,True,Technology,0.08385078222155345,0.32559103,-0.09048474295196342,-0.004807692307692318,4.0,202.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHRW,150.1,1.7539373e+10,True,Industrials,0.031210995795071327,0.2381745,0.05216722721419903,0.08713942307692307,3.0,156.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHTR,145.74,1.7383502e+10,True,Communication Services,0.03557999469577456,0.37312347,-0.043147895534407184,0.12740384615384615,3.0,124.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHWY,23.27,9.527301e+09,True,Consumer Cyclical,0.02909895892871614,0.25783762,0.069452317901101,0.1490384615384615,3.0,107.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CHYM,32.31,1.2232084e+10,True,Technology,0.04162721405751082,0.3631197,0.10970902987039716,0.3719951923076923,4.0,17.0,331.0,33.0,True,0.0032774514346092802,PICK
CI,275.83,7.288545e+10,True,Healthcare,0.017818479138238225,0.23559906,0.06014341383734597,0.09374999999999997,1.0,77.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CIEN,341.29,4.8397832e+10,True,Technology,0.04899416511142717,0.33190727,-0.05274820472566075,0.052283653846153855,4.0,147.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CIFR,18.505,7.6801434e+09,True,Technology,0.0813258820429964,0.32667375,-0.10433230199950376,-0.019831730769230782,4.0,217.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CIM,11.59,9.7021997e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CINF,169.14,2.5959277e+10,True,Financial Services,0.01590501623250428,0.16115469,0.009270525523423279,-0.1268028846153846,1.0,252.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CISO,0.247,1.1244837e+07,False,,,,,,,,,,,,INELIGIBLE_TODAY
CL,88.41,7.047805e+10,True,Consumer Defensive,0.013566591739665141,0.077622674,0.21873486880829568,0.019831730769230782,0.0,38.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLB,12.47,5.721802e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CLBK,11.63,3.1348099e+09,True,Financial Services,0.07295819298762943,0.14018966,-0.32517060873491344,-0.39693509615384615,4.0,331.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLBT,11.45,2.8352215e+09,True,Technology,0.048555118209200415,0.34469882,-0.020162110839723375,0.12439903846153846,4.0,106.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLDX,39.12,3.0720753e+09,True,Healthcare,0.025477455007821774,0.40466726,-0.13676715427586275,0.046274038461538464,2.0,164.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLF,12.29,7.0119373e+09,True,Basic Materials,0.040635623667438885,0.35894293,-0.09976632277543261,0.0363581730769231,4.0,156.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLH,317.13,1.674042e+10,True,Industrials,0.015093234524214818,0.15827253,0.2248273934139798,0.11748798076923078,0.0,8.0,331.0,33.0,True,0.009039226960443316,PICK
CLMT,53.91,4.738594e+09,True,Energy,0.0313847159495876,0.2953575,0.06331986911278761,0.1983173076923077,3.0,78.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLNE,1.64,3.6152982e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CLOV,4.29,2.2786604e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CLSK,13.48,3.4618941e+09,True,Financial Services,0.06032760259598139,0.28456673,-0.11095251467994559,-0.08683894230769235,4.0,267.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CLX,91.6,1.107728e+10,True,Consumer Defensive,0.020876785922685527,0.22878373,-0.08173976199289802,-0.1544471153846154,1.0,265.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMC,70.76,7.827778e+09,True,Basic Materials,0.02556769501445013,0.29939312,0.024883454690473032,0.13191105769230765,2.0,100.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMCSA,26.33,9.34356e+10,True,Communication Services,0.021667503502356487,0.23201373,0.12759798617290385,0.17878605769230768,2.0,68.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMCT,3.05,8.989854e+06,False,,,,,,,,,,,,INELIGIBLE_TODAY
CME,278.23,1.0004523e+11,True,Financial Services,0.018193145083552964,0.13208883,-0.02517651915525209,-0.21604567307692307,1.0,290.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMG,36.96,4.676985e+10,True,Consumer Cyclical,0.03184893504709994,0.22111738,0.14923063947889142,0.17578125,3.0,91.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMI,561.55,7.7305496e+10,True,Industrials,0.022651851236798637,0.25426015,0.04081135129369255,0.09044471153846151,2.0,131.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMP,25.79,1.0826867e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CMPR,84.9,2.0672705e+09,True,Communication Services,0.025367726746731302,0.27085218,0.05790731068265652,0.15685096153846156,2.0,84.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMPS,14.04,1.9442145e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CMRC,2.56,2.1211902e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CMS,68.79,2.1570972e+10,True,Utilities,0.011125513988953098,0.12193824,-0.03832195006340269,-0.2439903846153846,0.0,221.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CMTG,1.54,2.1726968e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNA,47.77,1.2926606e+10,True,Financial Services,0.014887358341609607,0.16324595,-0.03484462789888248,-0.19350961538461536,0.0,190.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNC,64.58,3.1902198e+10,True,Healthcare,0.023870145321080137,0.38770556,0.20248407236601712,0.4639423076923077,2.0,1.0,331.0,33.0,True,0.005715556842927626,PICK
CNDT,1.65,2.5660931e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNH,13.6,2.1871292e+10,True,Industrials,0.03227907212470384,0.30841178,0.013060511743655986,0.12049278846153849,3.0,128.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNK,36.17,4.1925317e+09,True,Communication Services,0.021796677594953174,0.25429103,0.15244517093653281,0.24278846153846156,2.0,36.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNM,44.06,8.5264927e+09,True,Industrials,0.01990117419393664,0.19931407,0.02861281066336283,-0.03335336538461539,1.0,189.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNMD,46.59,1.3954286e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNNE,15.55,6.7446925e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNO,55.18,5.105329e+09,True,Financial Services,0.01157691116184211,0.10131453,0.10229196249595834,-0.03425480769230771,0.0,82.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNP,40.12,2.6427859e+10,True,Utilities,0.012111202501298868,0.10519337,-0.09024851912039776,-0.33443509615384615,0.0,281.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNR,100.17,4.972064e+09,True,Basic Materials,0.02480757778322487,0.28716847,0.09866540711782726,0.24368990384615385,2.0,34.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNS,78.18,4.0201354e+09,True,Financial Services,0.017481497834739256,0.14630777,-0.013882865709283222,-0.1853966346153846,1.0,277.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNX,37.03,5.478353e+09,True,Energy,0.01459217850865333,0.16025333,0.007742419698928687,-0.13040865384615385,0.0,148.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CNXC,28.27,1.7249888e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CNXN,83.64,2.1109146e+09,True,Technology,0.014914930660965482,0.21604368,0.13291460843265154,0.15174278846153844,0.0,4.0,331.0,33.0,True,0.009147288414061249,PICK
COAG,44.57,2.081959e+09,True,Healthcare,0.057305756179112696,0.39117023,-0.20885022260248637,0.0027043269230769273,4.0,192.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COCO,53.27,3.0575427e+09,True,Consumer Defensive,0.03143672508359622,0.3142281,-0.10407697576244562,-0.04086538461538464,3.0,263.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CODI,11.53,8.6747066e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
COF,213.96,1.3126122e+11,True,Financial Services,0.018880542107988247,0.16087398,0.022229092800102577,-0.1003605769230769,1.0,235.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COGT,35.28,6.1219615e+09,True,Healthcare,0.02830146687417943,0.42332828,-0.17860695075866503,0.02914663461538458,3.0,196.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COHR,301.88,5.911784e+10,True,Technology,0.06547569673288375,0.32440957,-0.13759228315668035,-0.05318509615384617,4.0,241.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COHU,53.17,2.5169846e+09,True,Technology,0.06110026798153681,0.4503965,-0.09711340317079943,0.09164663461538464,4.0,122.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COIN,178.94,4.721098e+10,True,Financial Services,0.045571777974323574,0.35810262,-0.14575846159458494,-0.0027043269230769273,4.0,200.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COKE,188.28,1.2532726e+10,True,Consumer Defensive,0.021596901031381833,0.20975618,0.2545128825544493,0.1935096153846154,2.0,57.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLB,30.27,8.563452e+09,True,Financial Services,0.014372590310220054,0.15599787,-0.1288291026395979,-0.3161057692307693,0.0,267.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLD,13.98,3.991018e+09,True,Real Estate,0.022806404277934587,0.2558948,-0.029682065521125494,-0.029747596153846145,2.0,229.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COLM,57.71,2.9543593e+09,True,Consumer Cyclical,0.01872867731317712,0.20741878,0.10513190849442942,0.10516826923076922,1.0,67.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COMP,10.75,8.1433636e+09,True,Real Estate,0.03691662778569975,0.34621814,-0.15842677694025736,-0.02524038461538458,4.0,222.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CON,33.88,4.320301e+09,True,Healthcare,0.02130641087456758,0.24447817,0.11705585711870643,0.18870192307692307,2.0,62.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COO,67.69,1.3201623e+10,True,Healthcare,0.017628387346360835,0.2052022,0.11186488486169734,0.10787259615384615,1.0,64.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COOK,50.49,1.4128234e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
COP,135.04,1.6222862e+11,True,Energy,0.018840628083006374,0.21657708,0.2081118894067241,0.19921874999999997,1.0,20.0,331.0,33.0,True,0.007241328252460589,PICK
COR,324.69,6.195967e+10,True,Healthcare,0.017525019827860512,0.260444,-0.018465834060396185,-0.004206730769230782,1.0,164.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CORT,113.98,1.2321056e+10,True,Healthcare,0.0430120569960063,0.33338213,-0.0090044324957027,0.12079326923076922,4.0,107.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CORZ,18.73,6.0187064e+09,True,Technology,0.05408637044064789,0.27672768,-0.1315286417613837,-0.11568509615384615,4.0,283.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
COST,910.18,4.0364553e+11,True,Consumer Defensive,0.01293850990396376,0.18230414,0.09551464507252815,0.05799278846153849,0.0,24.0,331.0,33.0,True,0.010544581520147095,PICK
COTY,2.76,2.4306947e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
COUR,5.57,1.472708e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPAY,407.05,2.672674e+10,True,Technology,0.018227953497018137,0.119405076,-0.000415767222044129,-0.1884014423076923,1.0,280.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPB,21.76,6.4889677e+09,True,Consumer Defensive,0.024245329486458352,0.3078477,-0.06711012981963298,-0.007812499999999972,2.0,215.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPK,133.02,3.2066406e+09,True,Utilities,0.01331272597957803,0.073928356,-0.07653397797045272,-0.36268028846153844,0.0,301.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPNG,14.81,2.662115e+10,True,Consumer Cyclical,0.027128750066753644,0.2607693,0.04059276979767265,0.10276442307692307,3.0,139.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPRI,13.1,1.4888362e+09,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPRT,32.6,3.0181454e+10,True,Industrials,0.026809887411154584,0.23259145,0.0032028701823860256,-0.021935096153846173,3.0,247.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CPS,26.01,4.621771e+08,False,,,,,,,,,,,,INELIGIBLE_TODAY
CPT,104.71,1.0527476e+10,True,Real Estate,0.012746110112619176,0.1056526,0.026518633430689807,-0.1517427884615385,0.0,163.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CQP,68.09,3.295949e+10,True,Energy,0.023512040606301552,0.17624399,0.04904146571129619,-0.02824519230769229,2.0,227.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
CR,202.65,1.1713242e+10,True,Industrials,0.018822500213843945,0.15030742,0.014509200345761857,-0.13100961538461536,1.0,255.0,331.0,33.0,False,,ELIGIBLE_NOT_PICKED
