ticker,src,n,med_o_c,min_o_c,max_o_c,frac_close_outside_lowhigh
COR,local,5201,0.9995569626440467,0.9014971416967787,1.122145440749391,0.0
CORT,local,5201,1.0,0.6103896239612536,1.3200000524520874,0.0
CORZ,local,657,1.0008409819107476,0.757334956056368,1.61337212163284,0.0
COST,local,5201,0.9994589023542104,0.9349368043491378,1.074292690787976,0.0
CPAY,local,3954,0.9992387160268045,0.8635784499076328,1.1304347826086956,0.0
CPB,local,5201,0.9997514379768075,0.9340639073737091,1.0902352910876416,0.0
CPK,local,5201,0.9993544812868528,0.8624151206626086,1.1408809555129165,0.0
CPNG,local,1379,0.9996370845078009,0.8723404201353875,1.2893401015228427,0.0
CPRT,local,5201,0.9994348556623733,0.8855444094696918,1.1885286126387162,0.0
CPT,local,5201,0.9996494837489956,0.8022988856523886,1.1831430341733178,0.0
CQP,local,4897,1.0,0.8261231220471402,1.2932722857205683,0.0
CR,local,863,0.9995537434145834,0.8840324828434123,1.0841413228212846,0.0
CRBG,local,996,0.9982121575104879,0.8555093559215574,1.0964783249700831,0.0
CRC,local,1470,0.9993248381446256,0.8705785285791628,1.3300000508626302,0.0
CRCL,local,315,1.002240504777998,0.7676737513503099,1.2488880178007644,0.0
CRGY,local,1190,1.0006195111113252,0.8156359416605017,1.1508916854905058,0.0
CRH,local,5193,0.9994269573988298,0.886752151208081,1.1037074998557066,0.0
CRK,local,5201,1.0006097933141196,0.6068111716541768,1.6438355734881158,0.0
CRL,local,5201,0.999319498390241,0.8751707246317022,1.3633817752193287,0.0
CRM,local,5201,0.9995087804249747,0.8667829190423441,1.1684993848307181,0.0
CRNX,local,2043,1.0,0.7853937095160197,1.1868822913134836,0.0
CROX,local,5176,1.0002634512085722,0.7292307340181791,1.3644068524331372,0.0
CRS,local,5201,0.9997650977970796,0.8589384527589526,1.1891558706970367,0.0
CRUS,local,5201,1.0,0.8619161524856629,1.293103405751741,0.0
CRVL,local,5201,0.9987720168979733,0.8815186744714388,1.2943001117932567,0.0
CRWD,local,1819,0.9988922905297052,0.8393481840639775,1.1342027583843466,0.0
CRWV,local,362,1.0035647877687293,0.7323568617747304,1.2415730268279668,0.0
CSCO,local,5201,0.9994682143727972,0.909482739573426,1.096560073080116,0.0
CSGP,local,5201,0.9994889899227033,0.852145225906252,1.162381627686281,0.0
CSL,local,5201,0.9992680113444027,0.8986702735848235,1.1390061952236508,0.0
CSW,local,2749,0.9993802299012311,0.8050425678431988,1.1239892851215905,0.0
CSX,local,5201,0.9993299679226775,0.9011429061201224,1.1108518941792667,0.0
CTAS,local,5201,0.9992967490369868,0.8959380772458577,1.1283586143861257,0.0
CTRE,local,3087,1.0,0.6493927295578951,1.3003991155384949,0.0
CTRI,local,597,0.9995513580766671,0.8478015871420187,1.1448811790622975,0.0
CTSH,local,5201,0.9996597620514929,0.8847666644794879,1.1812460699946519,0.0
CTVA,local,1831,0.9993154955555253,0.8774774912241343,1.115929005661539,0.0
CUBE,local,5201,0.9996739410219446,0.8179775867238243,1.232718828694609,0.0
CUBI,local,3641,1.0,0.8381876977707245,1.1818181991577148,0.0
CURB,local,487,0.9993344908178775,0.829568806837128,1.0650557429716598,0.0
CUZ,local,5201,1.0,0.7591208543946945,1.2715713502113382,0.0
CVBF,local,5201,1.0,0.8006872353891816,1.1679225431671085,0.0
CVCO,local,5201,1.0,0.8474440564408611,1.189432474486547,0.0
CVI,local,4747,1.0,0.6120906925050748,1.3606556784366621,0.0
CVLT,local,5019,0.9991501762055173,0.8672286344287893,1.218556653595539,0.0
CVNA,local,2352,0.9996504422772181,0.7011208494233714,1.48858451962568,0.0
CVS,local,5201,0.9997411437790756,0.8971962386152128,1.1244880834840714,0.0
CVSA,local,5201,0.9989509332702119,0.8583691268190418,1.3320752070588324,0.0
CVX,local,5201,0.9997089475173601,0.8609242909488024,1.20272479567809,0.0
CW,local,5201,0.9995625279928019,0.8838599001706895,1.1175850623473362,0.0
CWEN,local,2844,1.0,0.8621908224851473,1.152500033378601,0.0
CWK,local,2034,0.999033136887691,0.7709335865450235,1.3648817437870135,0.0
CWST,local,5201,1.0,0.6551723751348111,1.476190533632596,0.0
CWT,local,5201,0.9997916148055733,0.7885621296017065,1.116206621404359,0.0
CXT,local,5201,0.9997483749735214,0.8838407548356336,1.134933896944829,0.0
CXW,local,5201,0.9996978446211212,0.8324275010994466,1.5401252097866418,0.0
CYTK,local,5201,1.0,0.7964601664105366,1.2771534644093756,0.0
CZR,local,3007,1.0,0.8139700850782186,1.4667988074250868,0.0
D,local,5201,0.9996118187903393,0.8730119185584919,1.129988235393865,0.0
DAL,local,4867,1.0002576542068289,0.8054146111300089,1.3082311278960759,0.0
DAN,local,4699,1.0,0.5918367264189027,1.7749999199062598,0.0
DAR,local,5201,1.0,0.7987680074570676,1.4025974930750238,0.0
DASH,local,1441,0.999579642959506,0.8620240390893302,1.1611570579541644,0.0
DAVE,local,1348,1.0,0.7550370790180332,1.5309277636788556,0.0
DBD,local,769,0.9994720048257731,0.8865008263642102,1.1749368344578663,0.0
DBRG,local,3066,1.0,0.6869688305865779,1.3431372846928258,0.0
DBX,local,2125,0.999505278476688,0.8992248201193814,1.1316073325313918,0.0
DCI,local,5201,0.9993619995958141,0.8610451228393671,1.12879454443206,0.0
DCO,local,5201,1.0,0.7685082626657167,1.2834268198877978,0.0
DD,local,5201,0.9998654856882497,0.8573508212801827,1.1546329740231343,0.0
DDOG,local,1750,0.9996128043842443,0.8654748420595654,1.1282020829848487,0.0
DDS,local,5201,0.9994746523480131,0.703539840746938,1.3367346094728076,0.0
DE,local,5201,0.9995596384816036,0.8414429967819358,1.1560925669108637,0.0
DECK,local,5201,0.999522650669614,0.8148069776397224,1.205573877926463,0.0
DEI,local,4996,1.0,0.8477904607440891,1.1840193053233268,0.0
DELL,local,2527,0.9987397654792526,0.8618600244024622,1.1229946149934278,0.0
DFTX,local,2464,1.0,0.25581397121825616,51.000000186264764,0.0
DG,local,4227,0.9996889531170722,0.8923833235347148,1.1246677868053578,0.0
DGII,local,5201,1.0,0.828165379452729,1.308588052528993,0.0
DGX,local,5201,0.9995718741340441,0.9050241153006704,1.1002380734398252,0.0
DHI,local,5201,1.0,0.760869554701134,1.2748537652938776,0.0
DHR,local,5201,0.9996346864964308,0.8922112289031251,1.1199439560007958,0.0
DINO,local,5201,0.9997664689282545,0.8211440845779957,1.2105605938792263,0.0
DIOD,local,5201,1.0,0.8471544646107361,1.2073813385715584,0.0
DIS,local,5201,0.9998278081155659,0.8873502879404097,1.1164223553851338,0.0
DK,local,5117,1.0,0.8264758066992633,1.194545485756614,0.0
DKL,local,3480,1.0002936969797585,0.6931330398908746,1.2329094056395355,0.0
DKNG,local,1789,1.0,0.8401282737830781,1.1715295763401083,0.0
DKS,local,5201,0.9998645347495585,0.8191707529589534,1.1596773791635702,0.0
DLB,local,5201,0.9994339759931546,0.8870741055737661,1.122258093161249,0.0
DLR,local,5201,0.9992501061386474,0.7923595128434427,1.1868823537745052,0.0
DLTR,local,5201,0.9999080288303639,0.8966645623042628,1.1452171073444144,0.0
DNLI,local,2196,1.0010671388379657,0.8539614650234334,1.192285148498958,0.0
DNOW,local,3093,1.0004885309827694,0.7860962107766385,1.2212189745029887,0.0
DNTH,local,2063,1.0013985667008813,0.7065326979466098,1.436781601320565,0.0
DOC,local,5201,0.9992213212101645,0.835806996748638,1.1799042989325144,0.0
DOCN,local,1370,1.0005884489267336,0.7670740613472435,1.2141606371175164,0.0
DOCS,local,1306,0.9996458193526101,0.776792418281987,1.4184307379399699,0.0
DOCU,local,2101,0.9991089068523139,0.8684905430056016,1.1459027851667714,0.0
DORM,local,5201,1.0,0.5643153595933819,1.7975830550222551,0.0
DOV,local,5201,0.9997650150941357,0.9015434597192717,1.1037036620705851,0.0
DOW,local,1877,1.0010818855802652,0.8489618172573529,1.1382246714196902,0.0
DOX,local,5201,0.9993687125629652,0.9273011905865166,1.087679083862428,0.0
DPZ,local,5201,0.9994860582718947,0.8248587875027713,1.2885906882213285,0.0
DRH,local,5201,1.0,0.6308139651739769,1.460465100289939,0.0
DRI,local,5201,0.9997164493554773,0.7951438236253691,1.1900787303290175,0.0
DRS,local,5201,1.0,0.45896149176393575,1.3487805703507534,0.0
DRVN,local,1415,1.0,0.8612068484994674,1.2328947372548797,0.0
DT,local,1784,0.999296367919106,0.8891446327779513,1.13692538410495,0.0
DTE,local,5201,0.999401917296055,0.9003629478333337,1.095000014707446,0.0
DTM,local,1301,0.9991214467744195,0.9198952619590349,1.1125923270600755,0.0
DUK,local,5201,0.9995770650053883,0.9137209515238918,1.1128713087349011,0.0
DUOL,local,1283,0.999632127460288,0.8571351747255067,1.186438597352675,0.0
DV,local,1351,0.9994298615530297,0.8253460827092556,1.2187051078386133,0.0
DVA,local,5201,0.9994708873500701,0.8731173639159712,1.1881656408199577,0.0
DVN,local,5201,1.0001627066136545,0.8384293367534237,1.1764705665253525,0.0
DX,local,5201,1.0,0.7877180192465799,1.3114753933599477,0.0
DXCM,local,5201,0.9998592719331406,0.6822742325573088,1.2949640077992033,0.0
DXPE,local,5201,1.0,0.710507258670817,1.3337365887110106,0.0
DY,local,5201,0.9993965242436255,0.7688751844529627,1.3723196500591632,0.0
DYN,local,1499,1.000578047937737,0.7411036791074197,1.2602394545824172,0.0
EAT,local,5201,0.9994927497530187,0.7024567744286848,1.4276190258207775,0.0
EBAY,local,5201,0.9996638806769548,0.8925198803681108,1.1167918247517246,0.0
EBC,local,1479,0.9993832003641024,0.9274310581002904,1.1353711979523904,0.0
ECG,local,465,1.0009596886822214,0.8173469232053173,1.1768172426218926,0.0
ECHO,local,4699,1.0,0.7717718123650036,1.2365693034968388,0.0
ECL,local,5201,0.9996019809400264,0.8852062664675121,1.1285737577588664,0.0
ECPG,local,5201,1.0,0.6873508532483023,1.5667735576668846,0.0
ED,local,5201,0.999664217813672,0.867277381241945,1.1556998600436141,0.0
EE,local,1103,1.0009597148568727,0.8828025366279278,1.1151261246344983,0.0
EEFT,local,5201,0.9997277886834247,0.8219461886790367,1.1547097338774488,0.0
EFSC,local,5201,0.9997594483936988,0.8336819498289522,1.282025842964781,0.0
EFX,local,5201,0.9993213929120801,0.8960523900495619,1.1773917119601764,0.0
EG,local,5193,0.9995972023949917,0.8441804282845131,1.1508864073581042,0.0
EGP,local,5201,0.9995005185331792,0.8636526361685712,1.2052368141944936,0.0
EHC,local,5201,1.0,0.8465250522956996,1.1812577195667997,0.0
EIX,local,5201,0.9994308349996852,0.9088327416092368,1.1395713806152343,0.0
EL,local,5201,0.9996478032157476,0.881054125296911,1.118122983713696,0.0
ELAN,local,2000,1.0008731698866176,0.8659017621740684,1.140287776365435,0.0
ELF,local,2502,1.0,0.8812980838643577,1.196981515345049,0.0
ELS,local,5201,0.9993102935961936,0.8288177480202156,1.2476364135742188,0.0
ELV,local,5201,0.9994661216121856,0.8624401888767989,1.1152823677534138,0.0
ELVN,local,1630,1.0021208765265928,0.71999999015562,1.2043715513469093,0.0
EME,local,5201,0.9997429337060983,0.8673817999512141,1.1575042577014143,0.0
EMN,local,5201,0.9997428426246883,0.8743128755181938,1.1304509880712867,0.0
EMR,local,5201,0.9998890131388632,0.8749651965971328,1.139344262295082,0.0
ENPH,local,3629,1.0009301947068798,0.7957958426672181,1.3554502546389648,0.0
ENS,local,5201,0.9995982230161886,0.8207451528760052,1.1793785976623126,0.0
ENSG,local,4734,0.9989651594143532,0.8207681117802839,1.2255305343872709,0.0
ENTG,local,5201,0.9997178803069798,0.777777750183036,1.4029850361208587,0.0
ENVA,local,2969,0.9998067210202652,0.8260869565217391,1.4726425371155825,0.0
EOG,local,5201,0.9999240192538691,0.8645295997114548,1.1577651193999634,0.0
EPAM,local,3665,0.9990439335735928,0.8288726164100118,1.691648627876805,0.0
EPD,local,5201,1.0,0.8367768068515322,1.1149533194239485,0.0
EPR,local,5201,0.9998060097757163,0.7866959867771146,1.3902439221720877,0.0
EPRT,local,2063,1.0,0.7277882669934758,1.4502762889422514,0.0
EQH,local,2092,0.9996529919539867,0.8442622845971652,1.169811320754717,0.0
EQIX,local,5201,0.999360891404727,0.8857559659430548,1.1584832414801693,0.0
EQPT,local,156,1.002853099421332,0.875307088389086,1.1451160878183413,0.0
EQT,local,5201,1.000166110365729,0.6968838691458867,1.229372917427462,0.0
ERAS,local,1291,1.0,0.7214700123848535,1.2075472080058265,0.0
ERIE,local,5201,0.9998606168348284,0.8646564409920187,1.1871459827603115,0.0
EROC,local,61,1.01283479582908,0.8901429614493842,1.1684729164940189,0.0
EROK,local,79,1.0008971982769685,0.9284332551578653,1.0992811797730904,0.0
ES,local,5201,0.9995437448015685,0.9016167650369541,1.134182123057206,0.0
ESAB,local,1114,1.0003899442637614,0.871661815510368,1.1868766031451652,0.0
ESE,local,5201,0.999872136319264,0.8800209062124743,1.1957553212148613,0.0
ESI,local,3237,1.0,0.836180152334662,1.1955782437049793,0.0
ESS,local,5201,0.9994210220247227,0.8567441600237706,1.185222534262223,0.0
ESTA,local,2044,1.000488146037488,0.6923077361980298,1.8412698652979167,0.0
ET,local,5179,1.000312604843807,0.8172691076452221,1.4320987450823963,0.0
ETN,local,5193,0.9997554525634421,0.8656087653719552,1.1375327316064088,0.0
ETR,local,5201,0.9994776584673426,0.8904838048452705,1.099105170104152,0.0
ETSY,local,2865,0.9998160695837807,0.7707006772910096,1.1756876186169405,0.0
EVR,local,5047,0.999429047717367,0.7938044404479775,1.1509578726617533,0.0
EVRG,local,5201,0.9995175962806239,0.8775190603968757,1.161297171706816,0.0
EW,local,5201,0.9992861805913004,0.8966412033720116,1.102792679029298,0.0
EWBC,local,5201,1.0002592925616474,0.7898550993803795,1.322314060442983,0.0
EWTX,local,1368,1.0012507848732568,0.7252014216238738,1.2567830087760217,0.0
EXC,local,5201,0.9997798767545377,0.8660183520592758,1.0911183810348408,0.0
EXE,local,1399,1.000210593461531,0.9211217139661797,1.094576913375087,0.0
EXEL,local,5201,1.0,0.8448844775418746,1.192477851599625,0.0
EXLS,local,4999,0.999623513712129,0.8297872445358007,1.235937541036402,0.0
EXP,local,5201,0.9999155010898166,0.8198042074329933,1.166290447290478,0.0
EXPD,local,5201,0.9994730585080613,0.8987931648184271,1.159220299313702,0.0
EXPE,local,5201,0.9998143065383461,0.8419718644829207,1.182266054285587,0.0
EXPO,local,5201,0.9995633087751782,0.8717499430804366,1.1512076833528644,0.0
EXR,local,5201,0.99962580996299,0.8200238179866606,1.185763828525391,0.0
EXTR,local,5201,1.0,0.7744807073377176,1.304761968556448,0.0
EZPW,local,5201,1.0,0.8393574272578201,1.1984126957429122,0.0
F,local,5201,1.0010582252998599,0.7203947647043876,1.3846154904224501,0.0
FA,local,1307,1.0,0.8317072669594111,1.2367906079319013,0.0
FAF,local,4093,0.9996772037111167,0.8859203734183988,1.1933051832601973,0.0
FANG,local,3493,0.9995511091424207,0.8496522022834504,1.1812338473715394,0.0
FAST,local,5201,0.9997387794204412,0.8688263768793284,1.125956884762096,0.0
FBIN,local,3764,0.9995652741243221,0.8845013032842113,1.141768620713108,0.0
FBK,local,2506,0.9997234417758429,0.8221621642241607,1.2362565261626013,0.0
FBNC,local,5201,1.0,0.8432431833338286,1.2200932220374139,0.0
FBP,local,5201,1.0,0.7500000331136925,1.2013808881539594,0.0
FCF,local,5201,1.0,0.8459999720255534,1.1910112250097633,0.0
FCFS,local,5201,0.9996819467833552,0.8729577400314976,1.1658163476317982,0.0
FCN,local,5201,0.9994965905362669,0.8560255240870798,1.2314297167355694,0.0
FCNCA,local,5201,0.9998656811149421,0.8652238174089273,1.1242842149900316,0.0
FCPT,local,2720,1.0,0.8545092117242546,1.4060201154475402,0.0
FCX,local,5201,1.0008157312395296,0.8469087801587817,1.252900270779341,0.0
FDS,local,5201,0.9991189312821291,0.8976007144911017,1.1315275610018785,0.0
FDX,local,5201,0.999634520844483,0.8851181610767023,1.1065436178306478,0.0
FDXF,local,71,1.0053230626621608,0.8545946275865709,1.1785246976025137,0.0
FE,local,5201,0.9996895674782271,0.8782949722947725,1.2157664055371806,0.0
FELE,local,5201,1.0,0.850971553266913,1.1356218224721084,0.0
FERG,local,4193,1.0,0.8917982250487753,1.0624055753765933,0.0
FFBC,local,5201,1.0,0.769145355415674,1.1632124659563796,0.0
FFIN,local,5201,1.0,0.9003238443142344,1.174210498207494,0.0
FFIV,local,5201,0.9992311952801887,0.8893528243219827,1.1573933657026958,0.0
FG,local,949,0.9985971154395878,0.5970149253731343,1.1620897539737496,0.0
FHB,local,2535,1.0,0.8758109214712396,1.1096938316249103,0.0
FHI,local,5201,0.9996851313347049,0.8000000312680108,1.204284631877327,0.0
FHN,local,5201,1.0,0.7813333651073184,1.4386207866080698,0.0
FIBK,local,4139,0.9996429764798243,0.8756596142576073,1.1857252590857976,0.0
FICO,local,5201,0.9990120791832761,0.8337746029162961,1.2110344459270608,0.0
FIG,local,277,1.0050569254761177,0.7359307359307359,1.2857787825156666,0.0
FIGR,local,248,1.001630911275954,0.8438556711257958,1.2219144996292064,0.0
FIGS,local,1325,1.000784024209495,0.810419685715311,1.2398373597643262,0.0
FIS,local,5201,0.9993548239431074,0.8588531955090652,1.1810073175740126,0.0
FISV,local,5194,0.9990464725399063,0.9021479522120407,1.1897191071139535,0.0
FITB,local,5201,1.0,0.6996197541115872,1.6904500767179196,0.0
FIVE,local,3553,1.0002647159494846,0.8780721447773197,1.224418440475374,0.0
FIVN,local,3124,1.0,0.807590450350859,1.2294618095646106,0.0
FIX,local,5201,0.9995918273925781,0.8763376955145782,1.197382768831605,0.0
FIZZ,local,5201,1.0,0.7558812247282342,1.2069340082137916,0.0
FLEX,local,5201,1.0,0.8110344609693039,1.4125004906385181,0.0
FLG,local,5201,1.0,0.8503274311588092,1.3333334109625041,0.0
FLNC,local,1218,1.0036471533034828,0.8178438777688729,1.311345613772687,0.0
FLR,local,5201,1.00015604225386,0.5959933338321947,1.3783783348395588,0.0
FLS,local,5201,0.9997448756855434,0.8340826811740615,1.2283117365307892,0.0
FLUT,local,5201,1.0,0.8958917119700438,1.2199622203865716,0.0
FLY,local,272,1.0069102564907395,0.8251521487772192,1.2274745578938997,0.0
FLYW,local,1326,1.0014973162249663,0.8212669368887692,1.1181696943742874,0.0
FNB,local,5201,1.0,0.7768361665632622,1.2400000156500401,0.0
FND,local,2353,0.9999049680801563,0.867331398116699,1.116286903584422,0.0
FNF,local,5201,1.0,0.8008082486648785,1.1780693595605922,0.0
FORM,local,5201,1.0,0.7916666426325358,1.1904685592882804,0.0
FOUR,local,1571,1.0,0.8340952555338542,1.1832572560361927,0.0
FOX,local,1882,0.9997213252848833,0.913644958898655,1.1122194556417282,0.0
FOXA,local,1875,0.9996003106035622,0.9130435001128326,1.1153715540464757,0.0
FPS,local,147,1.0038590565989407,0.8730333215133084,1.1083303811594594,0.0
FR,local,5201,0.9996463851259184,0.7308585005075384,1.3837011550550609,0.0
FRHC,local,2156,0.9990520376005481,0.8081846620395513,1.147286870417835,0.0
FRME,local,5201,1.0,0.831314819017618,1.1875825055820497,0.0
FROG,local,1500,1.0,0.8841059911115657,1.3262251291843439,0.0
FRPT,local,2973,1.0,0.8525059273424456,1.2003197967632404,0.0
FRSH,local,1244,1.0,0.8560179797102311,1.1723856740038818,0.0
FRT,local,5201,0.999601027020577,0.8252373973412963,1.2505014919998052,0.0
FRVO,local,80,1.0134086400180462,0.796412593564862,1.2797618766040035,0.0
FSK,local,3116,1.0,0.8624999841675165,1.2016129016752175,0.0
FSLR,local,4979,1.0010211261913706,0.6897077621870132,1.3429627916707183,0.0
FSLY,local,1836,1.0,0.8090090365023226,1.3012570808355362,0.0
FSS,local,5201,1.0,0.7871972362585312,1.2196029047072345,0.0
FTAI,local,2845,1.0001622445684901,0.7444589518758934,1.3676773949219836,0.0
FTDR,local,2005,0.9992155145281308,0.8695905973128033,1.2118589290086559,0.0
FTNT,local,4224,0.9985881465145927,0.8781165967717379,1.151819314014099,0.0
FTV,local,2558,0.9998790347608081,0.8886218257003718,1.0909812872958835,0.0
FUL,local,5201,0.9997757721126039,0.8774894526035942,1.189715109852476,0.0
FULT,local,5201,0.9994011839266481,0.8,1.2232779213071454,0.0
FWONK,local,3060,0.9997003608847864,0.8667222257415662,1.54325071768962,0.0
GAP,local,5201,1.0,0.8465516699905504,1.1605869963290136,0.0
GATX,local,5201,0.9995975896779472,0.8922364122169074,1.1249446049160075,0.0
GBCI,local,5201,1.0,0.8641528416735172,1.1798759868491535,0.0
GBDC,local,4124,1.0,0.8652849523096484,1.2063808417479718,0.0
GCMG,local,1906,1.0,0.8807189489012877,1.1539999961853027,0.0
GD,local,5201,0.9996685981702602,0.9121575182520849,1.085166770494657,0.0
GDDY,local,2876,0.9990110709825366,0.8638262257244279,1.099767976133508,0.0
GE,local,5201,1.0,0.8697673857240987,1.1257233142291898,0.0
GEF,local,5201,0.9996891069160249,0.8590785981401282,1.153469065783245,0.0
GEHC,local,933,1.0004859788204814,0.8879654937226571,1.083571434020996,0.0
GEL,local,5201,1.0,0.790816286810733,1.4448051686672154,0.0
GEN,local,5201,0.9994951928747384,0.9028393768809047,1.1524590688058052,0.0
GENB,local,132,0.999603518022214,0.867026536012344,1.239157419846448,0.0
GEO,local,5201,1.0,0.822758908325159,1.6565863392831415,0.0
GEV,local,613,0.9997984182599664,0.8665891299861519,1.118546373710373,0.0
GFF,local,5201,1.0,0.8672055844349776,1.2240326712127083,0.0
GFL,local,1637,1.0,0.893949243553841,1.1194539280251234,0.0
GFS,local,1218,1.0009090549406605,0.8383211544944755,1.1119095304804394,0.0
GGG,local,5201,0.9994669726377479,0.885814239522959,1.1324810721139036,0.0
GH,local,1990,1.0007652158959335,0.798868129299475,1.2549787685252718,0.0
GHC,local,5201,0.9999287923177084,0.847832102606607,1.154311638539606,0.0
GILD,local,5201,0.999905336590159,0.9250506007611536,1.1255891141264163,0.0
GIS,local,5201,0.999643231229509,0.9043070343607892,1.1070220284249817,0.0
GKOS,local,2816,0.9993444543187664,0.855785149188081,1.3512641545479749,0.0
GL,local,5201,0.9993109887680818,0.8768914697530491,2.0028474074487845,0.0
GLD,local,5201,0.999929317487501,0.902293487437701,1.0765440401796438,0.0
GLPI,local,3243,1.0,0.8588134464047567,1.4670077454943156,0.0
GLW,local,5201,1.0,0.8740458251448985,1.1377102852181726,0.0
GLXY,local,328,1.0002980000066524,0.8611930324948814,1.1478641194823334,0.0
GM,local,3972,1.0002245291710232,0.9080299110019733,1.1208333796925034,0.0
GME,local,5201,1.0,0.48740596673397607,1.7044860269421727,0.0
GMED,local,3542,1.0,0.8913042918775259,1.1126564584608187,0.0
GNRC,local,4167,0.9998130917177764,0.8689053765437215,1.1544900821865474,0.0
GNTX,local,5201,0.9996794798513686,0.8419486762191569,1.2198533768647637,0.0
GOLF,local,2476,0.9998014264439895,0.8920967963434034,1.1540756453870373,0.0
GOOG,local,5201,0.9997920707523955,0.908543425115971,1.101076138724211,0.0
GOOGL,local,5193,0.9998572764239454,0.9099615150877989,1.1010759990937902,0.0
GPC,local,5201,0.9997432057500757,0.8653181671361799,1.1772358709743227,0.0
GPCR,local,900,1.002436792014228,0.6477564969502593,1.2909559441035612,0.0
GPGI,local,1454,1.0,0.8819166818358725,1.1997486745840735,0.0
GPI,local,5201,0.99988444320635,0.6844660252605175,1.3216145632031833,0.0
GPK,local,5201,1.0,0.5873786756102186,1.47663548174087,0.0
GPN,local,5201,0.9994996132811398,0.8632019213347438,1.1723428859426843,0.0
GPOR,local,1332,0.9995270884036371,0.8498972254102878,1.1081819345611577,0.0
GRAL,local,560,0.9980811963348639,0.7592239782952585,1.3189607744109517,0.0
GRBK,local,4834,1.0022109313975824,0.5780821432534934,2.6451613663386606,0.0
GRC,local,5201,1.0002884954357865,0.7281300869898278,1.2357500937353016,0.0
GRDN,local,487,0.9976172912578084,0.9037500023841858,1.0970082207073912,0.0
GRMN,local,5193,0.9994611643365925,0.8727606614828606,1.2280178426636366,0.0
GRND,local,1417,1.0,0.4630136881789116,1.947996054855775,0.0
GS,local,5201,0.9996523818758224,0.8325423107764126,1.1756756347491852,0.0
GSAT,local,4990,1.0,0.531914879226282,1.9042552946846791,0.0
GSHD,local,2101,0.9998423474957131,0.7619047619047619,1.291390729671849,0.0
GTES,local,2165,1.0,0.853957594133872,1.1717496257440632,0.0
GTLB,local,1228,0.9997943359120699,0.7660455131833966,1.1968296185806506,0.0
GTX,local,2003,1.0,0.7220708556615252,1.2462685936462339,0.0
GTY,local,5201,1.0,0.8166299586075936,1.7845555011227487,0.0
GVA,local,5201,1.0,0.8014035141258907,1.1866666521344866,0.0
GWRE,local,3675,0.9992197988069008,0.8145779725994253,1.1260262568926065,0.0
GWW,local,5201,0.9993411292654739,0.9020278094446372,1.126984126984127,0.0
GXO,local,1287,1.0004042129739028,0.8671545320709437,1.1356565243668244,0.0
H,local,4233,0.999746042118251,0.8666498277047663,1.1443469356328437,0.0
HAE,local,5201,0.9994986097250014,0.8409271712284538,1.2957037650025842,0.0
HAL,local,5201,1.0,0.8545537322673612,1.21258134288304,0.0
HALO,local,5201,1.0,0.7974843150560946,1.2306162622319865,0.0
HAPN,local,2950,1.0011661994227194,0.7973484603895091,1.180505410190805,0.0
HAS,local,5201,1.0,0.8714942080190484,1.167444981134553,0.0
HASI,local,3367,0.9994951928747384,0.8899835698675254,1.2335939805347973,0.0
HAWK,local,84,1.0065128925464126,0.8988235473632813,1.122346587995467,0.0
HAYW,local,1378,1.0005217822371892,0.9024193487604004,1.1061551807612668,0.0
HBAN,local,5201,1.0,0.6956521919409132,1.4108910552193958,0.0
HCA,local,3896,0.9990709068939925,0.8023952095808383,1.186366096213205,0.0
HCC,local,2362,0.999560907827866,0.8023106586143417,1.2245370507322055,0.0
HCI,local,4522,1.0,0.822423606816002,1.2281835599249908,0.0
HD,local,5201,0.9995209393195693,0.8851063265670255,1.103115869389729,0.0
HEI.A,local,5201,0.9993002060649973,0.8267567992722675,1.1343285061107526,0.0
HESM,local,2368,1.0003746834937164,0.8081471731232777,1.5614034940955013,0.0
HGTY,local,1323,1.0,0.7151088449508103,1.1477462875957058,0.0
HGV,local,2431,1.0005456109750033,0.8508026533578521,1.2269705986638595,0.0
HHH,local,3981,0.999892671995917,0.7110857270525615,1.151657532841576,0.0
HIG,local,5201,0.999615375812237,0.6374228987986188,1.8451143670640937,0.0
HII,local,3888,0.9996045601962895,0.8713738797259332,1.1624134526152166,0.0
HIMS,local,1754,1.0,0.7748130358851424,1.2446236771053627,0.0
HIW,local,5201,0.9996662776422318,0.8285182406885653,1.3131313142124663,0.0
HL,local,5201,1.001727155258674,0.8018868582322566,1.3121951803857566,0.0
HLI,local,2782,0.9991877420923954,0.8932306786141789,1.116819287218242,0.0
HLIO,local,5201,0.999838267201835,0.8011204337748975,1.1813811676037413,0.0
HLNE,local,2393,0.9993884040664389,0.8559287314549641,1.181024005100827,0.0
HLT,local,3201,0.9995449787980775,0.9133318203648626,1.0885392210650837,0.0
HMN,local,5201,0.9996636317175979,0.8346774180626811,1.6376811616459526,0.0
HNGE,local,324,0.9982526282879225,0.899809645201134,1.1255793081936007,0.0
HNI,local,5201,1.0,0.7893548165598222,1.1544672148018469,0.0
HOG,local,5201,1.0001714162209432,0.8226743827419329,1.191738640074478,0.0
HOMB,local,5082,1.0,0.8645534178944565,1.203017613538249,0.0
HON,local,5201,0.9997421576648081,0.9065796108850946,1.1213762145858563,0.0
HONA,local,58,1.0089836621891313,0.9271853930707112,1.1694041836602884,0.0
HOOD,local,1282,0.9984974214402186,0.7735473964352225,1.234059250921305,0.0
HP,local,5201,1.0,0.8291110437159757,1.1787574728694,0.0
HPE,local,2736,0.9993894845103766,0.8531034403833849,1.123063217446706,0.0
