timepoint,old_return_pct,new_return_pct,spy_return_pct,universe_avg_return_pct,pool_size
2021-01-15,-0.7663365732325186,,0.056476533173958725,-0.3682396222790631,0
2022-01-15,-0.6515922789361066,-0.614170914720907,-0.06592165048616994,-0.5971390438631755,7771
2023-01-15,-0.5342859540666852,-0.005357895949668284,0.04572094038665475,-0.22408367231083123,14849
2024-01-15,-0.7416079785985843,0.0,0.055643774595746764,0.01078408534711549,21871
2025-01-15,-0.6921809318134323,-0.13703345434050643,0.01070178452649495,-0.1023728640756768,29478
2026-01-15,-1.0,-0.0013773293876853203,0.0012984440933483388,0.360747605936159,36271
