timepoint,old_return_pct,new_return_pct,spy_return_pct,universe_avg_return_pct,pool_size
2021-01-15,-0.34096593230981515,,0.056476533173958725,-0.3748835915844673,0
2022-01-15,-0.7084166276008367,-0.4772900188685573,-0.06592165048616994,-0.5956653082913319,8194
2023-01-15,-0.3386700766615637,0.02426165433523315,0.04572094038665475,-0.22965692962360335,15628
2024-01-15,-0.9552342671467119,0.0,0.055643774595746764,0.08129065266203536,23013
2025-01-15,0.7619752483603396,0.06944745076253539,0.01070178452649495,-0.08054032786488892,31058
2026-01-15,-1.0,0.07987743236818935,0.0012984440933483388,0.32552032494064015,38141
