timepoint,old_return_pct,new_return_pct,spy_return_pct,universe_avg_return_pct,pool_size
2021-01-15,-0.7663365732325186,,0.056476533173958725,-0.3682396222790631,0
2022-01-15,-0.6982607634171196,-0.33801369795957026,-0.06592165048616994,-0.5971390438631755,7771
2023-01-15,-0.6296463633864514,-0.02863059572657976,0.04572094038665475,-0.22408367231083123,14849
2024-01-15,-0.6022654060695471,0.0,0.04623628508267554,0.01078408534711549,21871
2025-01-15,0.0981102710650568,0.0008763280027730204,0.01070178452649495,-0.1023728640756768,29478
2026-01-15,-0.4707072864879261,0.012171980681561093,0.0012984440933483388,0.360747605936159,36271
