n_windows,years,model_mult,spy_mult,mult_ratio,model_cagr,spy_cagr,excess_cagr,mean_excess,t_excess,win_rate,sharpe,info_ratio,vol_ann,max_dd,skew,kurt,mean_exposure,mean_turnover,mean_n,mean_ic,t_ic,n_ic,decile_volq_excess,t_decile,n_decile,cell_id,sig_features,sig_horizon,sig_label,sig_label_basis,sig_model,sig_depth,sig_eta,sig_rounds,sig_train,sig_train_cap,sig_universe,sig_cap_tier,sig_step,sig_seed,prt_top_n,prt_weighting,prt_bucket,prt_cost_bps,prt_cost_model,prt_untradable,sig_shuffle_col,sig_shuffle_seed,sig_train_exclude,null_p50,null_p95,null_pctile,vs_null
82,13.02,4.22153930007711,2.142442100631625,1.9704333194500492,0.11695020137467749,0.06026048372405235,0.05668971765062514,0.011104913160214998,1.551606266003266,0.5853658536585366,0.5891706763909951,0.4299832259387993,0.23784323196031265,-0.5588713420849258,-0.5115672341876343,3.1645828182139226,1.0,0.9390243902439024,5.0,0.0029436829354194624,0.13641249822408077,82,0.006318630414711962,2.2348633948730185,82,price_fund_path_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufaccel_207,price_fund_path,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,accel_20,7.0,,,,,
82,13.02,4.219090411518027,2.142442100631625,1.9692902833986383,0.11690042900778175,0.06026048372405235,0.0566399452837294,0.010841849418308402,1.520875987759307,0.573170731707317,0.5935808346268949,0.4214672096897991,0.23328527570201726,-0.5055029961881299,-0.25193692821412833,2.5885242215038042,1.0,0.9439024390243902,5.0,0.0036082152677061378,0.16908456843317066,82,0.005031611584979814,1.7533127883429718,82,pf_pct_from_low_252_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_pct_from_low_252_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.204582789602504,2.142442100631625,1.962518748283992,0.11660502108412385,0.06026048372405235,0.0563445373600715,0.010222530300965923,1.5949073144576218,0.5609756097560976,0.6199766877190256,0.4419828710220172,0.2170624122058351,-0.45439509701534186,-0.28640582714950347,2.3461972908100206,1.0,0.9536585365853657,5.0,0.002972682830286567,0.13772084895520914,82,0.00627188002048907,2.163756079853307,82,pf_net_issuance_pct_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufnet_issuance_pct3,pf_net_issuance_pct,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,net_issuance_pct,3.0,,,,,
82,13.02,4.182705519659153,2.142442100631625,1.9523073778404685,0.11615776619592322,0.06026048372405235,0.05589728247187087,0.01016438135424316,1.5917096173123997,0.5609756097560976,0.6177304397030621,0.4410967208663984,0.21725893015153952,-0.45439509701534186,-0.28268687019908106,2.3752468477331306,1.0,0.9512195121951218,5.0,0.0029622869659756234,0.13730438314504326,82,0.006232490090029481,2.157022793304959,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.158009115493201,2.142442100631625,1.9407801565640233,0.1156502749693229,0.06026048372405235,0.05538979124527055,0.010097817591892403,1.5843129623169023,0.5487804878048781,0.6150916871074592,0.4390469498350447,0.21750949624174046,-0.4620336190712945,-0.2730549670903,2.378443173008516,1.0,0.9463414634146341,5.0,0.0029873679554930513,0.13813913737168157,82,0.006198083722051188,2.1434995291578693,82,pf_momentum_120_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufmomentum_120_ind_rel1,pf_momentum_120_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,momentum_120_ind_rel,1.0,,,,,
82,13.02,4.157546668763626,2.142442100631625,1.9405643062829638,0.11564074554584436,0.06026048372405235,0.05538026182179201,0.010195536576777412,1.5726294092501214,0.5487804878048781,0.6095169761769543,0.4358091878150304,0.2205084570866108,-0.4514538380498896,-0.24251790112676838,2.463610751144887,1.0,0.9536585365853659,5.0,0.003051084624154309,0.14140454150302909,82,0.006418004404243451,2.205199775836921,82,pf_volatility_20_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufvolatility_20_ind_rel0,pf_volatility_20_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,volatility_20_ind_rel,0.0,,,,,
82,13.02,4.149912911063872,2.142442100631625,1.9370011958971556,0.11548329870537377,0.06026048372405235,0.05522281498132142,0.010048317712945924,1.5765570856268125,0.5609756097560976,0.6157811372167462,0.43689763080207994,0.2167597539897098,-0.45439509701534186,-0.27416752905194275,2.3883122683930638,1.0,0.9487804878048779,5.0,0.0028901550612447837,0.13395842939856997,82,0.0062701383928802906,2.172554705652525,82,pf_opt_vrp_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_opt_vrp,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.143310982577923,2.142442100631625,1.9339196990931098,0.11534691766075245,0.06026048372405235,0.0550864339367001,0.01001449229017565,1.5645710576410359,0.573170731707317,0.6157516454597419,0.4335760465236196,0.21642420322178765,-0.45439509701534186,-0.26229743318627374,2.373687529597934,1.0,0.9512195121951218,5.0,0.002875438135889352,0.13323186511243165,82,0.006161183966317576,2.122392397463967,82,pf_filed_going_concern_120d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_going_concern_120d6,pf_filed_going_concern_120d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_going_concern_120d,6.0,,,,,
82,13.02,4.143310982577923,2.142442100631625,1.9339196990931098,0.11534691766075245,0.06026048372405235,0.0550864339367001,0.01001449229017565,1.5645710576410359,0.573170731707317,0.6157516454597419,0.4335760465236196,0.21642420322178765,-0.45439509701534186,-0.26229743318627374,2.373687529597934,1.0,0.9512195121951218,5.0,0.002875438135889352,0.13323186511243165,82,0.006161183966317576,2.122392397463967,82,pf_filed_item402_240d_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shuffiled_item402_240d6,pf_filed_item402_240d,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,filed_item402_240d,6.0,,,,,
82,13.02,4.134764021848604,2.142442100631625,1.9299303447358562,0.1151700583144235,0.06026048372405235,0.05490957459037116,0.010326474559265506,1.4736937898038474,0.573170731707317,0.5908510971042905,0.4083920152101908,0.2288701897219195,-0.41410051982640117,0.19033190977490075,2.9412390066755627,1.0,0.948780487804878,5.0,0.0034724469748682184,0.16086054481247475,82,0.005914812691975035,1.9821120317071959,82,pf_gross_margin_delta_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufgross_margin_delta3,pf_gross_margin_delta,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,gross_margin_delta,3.0,,,,,
82,13.02,4.120092034552863,2.142442100631625,1.923082090917741,0.11486566739629911,0.06026048372405235,0.05460518367224676,0.009909598276901846,1.5539349950394241,0.5487804878048781,0.6157049074049481,0.43062856647733944,0.21536779945713205,-0.45439509701534186,-0.26196567393900033,2.436361030039629,1.0,0.9512195121951218,5.0,0.0027863027410857024,0.12907105275182204,82,0.0060550725146365164,2.0841670036247573,82,pf_net_issuance_pct_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufnet_issuance_pct5,pf_net_issuance_pct,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,net_issuance_pct,5.0,,,,,
82,13.02,4.119884635352364,2.142442100631625,1.9229852858743572,0.11486135744094605,0.06026048372405235,0.054600873716893705,0.010311340260623778,1.4502223313660512,0.5853658536585366,0.5901880531785083,0.40188757291854643,0.22896583024081657,-0.4498219256447632,0.11444578514472437,3.4613637605307934,1.0,0.9292682926829269,5.0,0.002756148527945708,0.1280043081521913,82,0.005904304475874349,2.0169927713592726,82,pf_upside_vol_ratio_120_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufupside_vol_ratio_1206,pf_upside_vol_ratio_120,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,upside_vol_ratio_120,6.0,,,,,
82,13.02,4.113283087162424,2.142442100631625,1.9199039665761628,0.11472406613952879,0.06026048372405235,0.05446358241547644,0.010082465163787697,1.5354177689436126,0.5365853658536586,0.6054938591506238,0.4254970477495732,0.22079762207731324,-0.5116909483755793,-0.3032353046406064,2.202960586595283,1.0,0.9512195121951219,5.0,0.002950939981446824,0.1367067393366036,82,0.006389688148034227,2.1932138362004374,82,pf_volatility_20_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufvolatility_20_ind_rel3,pf_volatility_20_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,volatility_20_ind_rel,3.0,,,,,
82,13.02,4.096418818739903,2.142442100631625,1.912032450040174,0.11437241699145062,0.06026048372405235,0.05411193326739827,0.009938585439808145,1.4928967556895116,0.5975609756097561,0.6103449985926469,0.41371356707552287,0.21755818751261616,-0.49025979472681736,-0.3802313424423122,2.4619852026135636,1.0,0.9317073170731708,5.0,0.0037001549834488837,0.16706468960000645,82,0.005229225016269936,1.7347436936873475,82,pf_curve_beta_120_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_curve_beta_120,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.095919351496856,2.142442100631625,1.9117993201726737,0.11436198187177715,0.06026048372405235,0.0541014981477248,0.009922538540340193,1.5604025513616053,0.5487804878048781,0.6093726490351011,0.4324208644283625,0.21773950611338702,-0.45439509701534186,-0.2902379815444596,2.310745528926798,1.0,0.9512195121951218,5.0,0.002846937042194396,0.1318665332343114,82,0.006151624553284211,2.1307941687011245,82,pf_net_issuance_pct_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufnet_issuance_pct4,pf_net_issuance_pct,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,net_issuance_pct,4.0,,,,,
82,13.02,4.094612567904871,2.142442100631625,1.9111893696906515,0.11433467433617284,0.06026048372405235,0.05407419061212049,0.010375562109884794,1.5452153184731843,0.5487804878048781,0.5875869495439503,0.4282121579198046,0.2306676849028249,-0.485081303464983,-0.25979673055457525,2.5615061272950466,1.0,0.9390243902439024,5.0,0.003389786086787054,0.15686701725545407,82,0.007136653216550473,2.478585830128413,82,price_fund_path_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufaccel_209,price_fund_path,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,accel_20,9.0,,,,,
82,13.02,4.09388404558755,2.142442100631625,1.910849326747551,0.11431944709106934,0.06026048372405235,0.05405896336701699,0.00986638639457624,1.5358979260487498,0.5487804878048781,0.6115485031427036,0.42563010953563835,0.21638658667756136,-0.4436639711565805,-0.2695607378029736,2.3761185667234224,1.0,0.9512195121951218,5.0,0.0027246345079334987,0.12627667791239133,82,0.00576461287960023,2.0527323681423484,82,pf_momentum_60_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufmomentum_60_ind_rel1,pf_momentum_60_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,momentum_60_ind_rel,1.0,,,,,
82,13.02,4.093343443860038,2.142442100631625,1.9105969970685586,0.11430814606041273,0.06026048372405235,0.05404766233636038,0.010234931454118175,1.4825672694395975,0.5487804878048781,0.5878733485525797,0.4108510458822634,0.22904887483243397,-0.45439509701534186,0.10262683029743028,3.319939952870559,1.0,0.9512195121951218,5.0,0.002735178660471094,0.1267410699230166,82,0.006316850645749521,2.1866806775413172,82,pf_relative_strength_20_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufrelative_strength_20_ind_rel6,pf_relative_strength_20_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,relative_strength_20_ind_rel,6.0,,,,,
82,13.02,4.093343443860038,2.142442100631625,1.9105969970685586,0.11430814606041273,0.06026048372405235,0.05404766233636038,0.010234931454118175,1.4825672694395975,0.5487804878048781,0.5878733485525797,0.4108510458822634,0.22904887483243397,-0.45439509701534186,0.10262683029743028,3.319939952870559,1.0,0.9512195121951218,5.0,0.002735178660471094,0.1267410699230166,82,0.006316850645749521,2.1866806775413172,82,pf_momentum_20_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufmomentum_20_ind_rel6,pf_momentum_20_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,momentum_20_ind_rel,6.0,,,,,
82,13.02,4.089972206241224,2.142442100631625,1.909023448071449,0.11423764078315957,0.06026048372405235,0.05397715705910722,0.010217576790137616,1.551373199600684,0.5487804878048781,0.5902908850567571,0.42991863826225024,0.2279256635154296,-0.5213111139900002,-0.0456135918363206,3.0334311460069876,1.0,0.9463414634146341,5.0,0.0035785084278540345,0.1655176049621605,82,0.006243790701618416,2.1345530238301538,82,pf_net_issuance_pct_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_net_issuance_pct,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.0613253414442845,2.142442100631625,1.89565232136119,0.11363635251423032,0.06026048372405235,0.05337586879017797,0.01020084302636646,1.4339803686469652,0.5609756097560976,0.5807547089470338,0.39738657825350193,0.2314868259803786,-0.45511521828584234,0.17427166256697887,2.910992045101999,1.0,0.94390243902439,5.0,0.003360766708958541,0.15579219493143168,82,0.005453067944984537,1.869442538925859,82,pf_roe_delta_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufroe_delta5,pf_roe_delta,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,roe_delta,5.0,,,,,
82,13.02,4.054682911639446,2.142442100631625,1.892551920280162,0.11349637100652354,0.06026048372405235,0.053235887282471195,0.009676273446196891,1.5666031851496078,0.5487804878048781,0.6118977032723872,0.43413919244588084,0.21430656748131838,-0.4749591761651577,-0.27073635863029677,2.3671678879636118,1.0,0.9512195121951218,5.0,0.0029261277493169463,0.13540303226752032,82,0.006389620890160526,2.1862648184529396,82,pf_momentum_120_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufmomentum_120_ind_rel6,pf_momentum_120_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,momentum_120_ind_rel,6.0,,,,,
82,13.02,4.053411044197338,2.142442100631625,1.891958267157992,0.11346954372734586,0.06026048372405235,0.05320906000329351,0.010077684341862018,1.5010537866992568,0.5853658536585366,0.5947853539082475,0.4159740545358421,0.2247222416844003,-0.4756102845950959,-0.4249894322553088,2.74691175731561,1.0,0.948780487804878,5.0,0.0027263797738639626,0.1259335760929734,82,0.006609479483388728,2.3042445701519423,82,pf_momentum_120_ind_rel_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufmomentum_120_ind_rel7,pf_momentum_120_ind_rel,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,momentum_120_ind_rel,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_pctile_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_pctile6,pf_opt_iv_pctile,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_pctile,6.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_rr255,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_rr25,5.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_rr254,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_rr25,4.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.0029631372689917796,0.13733069563189937,82,0.0062667656320903615,2.170458264317978,82,pf_opt_iv_mom_1m_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_opt_iv_mom_1m,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_407,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_mom_1m_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_mom_1m0,pf_opt_iv_mom_1m,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_mom_1m,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_implied_move_40_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_implied_move_406,pf_opt_implied_move_40,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_implied_move_40,6.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_rr256,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_rr25,6.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_rr257,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_rr25,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_term_slope_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40,pf_opt_term_slope,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_term_slope_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_term_slope0,pf_opt_term_slope,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_term_slope,0.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_rr25_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_rr253,pf_opt_rr25,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_rr25,3.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_mom_1m_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_mom_1m2,pf_opt_iv_mom_1m,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_mom_1m,2.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_mom_1m_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_mom_1m1,pf_opt_iv_mom_1m,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_mom_1m,1.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_pctile_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_pctile7,pf_opt_iv_pctile,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_pctile,7.0,,,,,
82,13.02,4.049989730724444,2.142442100631625,1.8903613449018968,0.11339733996813606,0.06026048372405235,0.05313685624408371,0.009765612457456684,1.5244202638828437,0.5609756097560976,0.6059465718529885,0.42244940428040334,0.21733977283548528,-0.45439509701534186,-0.26873561647198957,2.3666719157252527,1.0,0.9512195121951218,5.0,0.002916640808039543,0.13517994792456176,82,0.006225143999986983,2.154069495614896,82,pf_opt_iv_pctile_h40_q75_trd_xgb_d3e01r100_expanding_cap500k_pit_s40_shufopt_iv_pctile5,pf_opt_iv_pctile,40,q75,tradable,xgb,3,0.1,100,expanding,500000,pit,all,40,0,5,invvol,volq,15.0,turnover,drop,opt_iv_pctile,5.0,,,,,
