column,n_null,decile_volq_excess,null_decile_volq_excess,pct_decile_volq_excess,mult_ratio,null_mult_ratio,pct_mult_ratio,info_ratio,null_info_ratio,pct_info_ratio,t_decile_volq_excess,p_decile_volq_excess,t_mult_ratio,p_mult_ratio,t_info_ratio,p_info_ratio,q_decile_volq_excess,q_mult_ratio,q_info_ratio
opt_term_slope,8,0.004097511948337069,0.0020349687555583007,100.0,1.4466119248246754,1.1110381635854718,100.0,0.41461440636930635,0.13865736963169467,100.0,2.6661817817069875,0.004868076829118713,2.9900087743582024,0.0019880055284519334,2.2205505132691488,0.014992917858480176,0.04381269146206841,0.0178920497560674,0.1349362607263216
opt_vrp_mom_1m,8,0.0045326450727341235,0.002739138276420584,100.0,1.2452064432250274,1.140590331440062,87.5,0.24691435774400153,0.17585924644750084,87.5,2.3184072762406043,0.01184294268606602,0.9321440717568876,0.1774103477519211,0.5717609731034491,0.28475919485749973,0.05329324208729709,0.31933862595345797,0.42713879228624957
opt_atm_iv,8,0.0033305868199656275,0.002213250975681726,87.5,1.0408489133672323,0.9148743118188544,100.0,0.07593318134059776,-0.04099254636219591,100.0,1.4443433148492946,0.07679880939272277,1.1224511790939282,0.13296515267028053,0.9408692299869863,0.175182818442287,0.14299517552075355,0.31577777074956553,0.39416134149514576
opt_rr25,8,0.00298908618623373,0.0018803006236618874,87.5,0.9703198232604228,0.9459699149287402,62.5,0.006252891531228046,-0.023539201712821454,50.0,1.4332906467602247,0.0783595349250008,0.21696106184729685,0.41446988491421805,0.23972879520132873,0.4056593917822913,0.14299517552075355,0.532889852032566,0.5215620751486603
opt_implied_move_40,8,0.0033305868199656275,0.002227652807379396,87.5,1.0408489133672323,0.9138921966086017,100.0,0.07593318134059776,-0.042329174169254004,100.0,1.4257265404564117,0.07944176417819643,1.131201961888275,0.1311289412502435,0.9516247069920346,0.17246205683473909,0.14299517552075355,0.31577777074956553,0.39416134149514576
opt_bfly25,8,0.0031037181201979394,0.002569718702506181,87.5,0.999432618893647,0.939980297076258,87.5,0.050569001677683044,-0.030788849278877144,100.0,0.6902834926689548,0.24627559542560573,0.5297284365545131,0.2990810832713847,0.6546642906295623,0.2575335040706662,0.3281072931971697,0.4486216249070771,0.42713879228624957
opt_iv_pctile,8,0.0035240370647604937,0.0030119219234453222,75.0,0.8468065238067446,0.8693779082832829,50.0,-0.10671784161543521,-0.11248610981225464,50.0,0.661994408015902,0.2551945613755764,-0.20111416752323122,0.5793713929242589,0.04641567055708175,0.48156288417043025,0.3281072931971697,0.6517928170397912,0.5417582446917341
opt_vrp,8,0.0029457707896128646,0.0026766353642278824,62.5,1.0657781906327555,0.943657652046725,87.5,0.11442188094672084,-0.009145935092064078,87.5,0.3479025168954932,0.3645365785496729,1.0881109433383274,0.1403456758886958,0.9943162913050432,0.1619363415133671,0.410103650868382,0.31577777074956553,0.39416134149514576
opt_iv_mom_1m,8,0.002450649953410715,0.00242252688869864,75.0,0.9084913006039096,1.0513480797657402,12.5,-0.057377170901727594,0.08890836339224617,0.0,0.03635376124176239,0.48555761465172653,-1.272873724075076,0.8961299156098288,-1.1771195331728304,0.8782120431100316,0.4855576146517266,0.8961299156098287,0.8782120431100316
